Title,"Item Code","Zone Name","ISO Code",Year,Unit,Value,Note
"Energy savings from transport since 2000",savtracum,Germany,DE,2014,Mtoe,8.93,
"Energy savings from transport since 2000",savtracum,Germany,DE,2015,Mtoe,9.17,
"Energy savings from transport since 2000",savtracum,Germany,DE,2016,Mtoe,9.3,
"Energy savings from transport since 2000",savtracum,Germany,DE,2017,Mtoe,9.56,
"Energy savings from transport since 2000",savtracum,Germany,DE,2018,Mtoe,10.69,
"Energy savings from transport since 2000",savtracum,Germany,DE,2019,Mtoe,10.73,
"Energy savings from transport since 2000",savtracum,Germany,DE,2020,Mtoe,11.23,
"Energy savings from transport since 2000",savtracum,Germany,DE,2021,Mtoe,11.24,
"Energy savings from transport since 2000",savtracum,Germany,DE,2022,Mtoe,11.93,
"Energy savings from transport since 2000",savtracum,Greece,GR,2000,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Greece,GR,2001,Mtoe,0.2,
"Energy savings from transport since 2000",savtracum,Greece,GR,2002,Mtoe,0.33,
"Energy savings from transport since 2000",savtracum,Greece,GR,2003,Mtoe,0.35,
"Energy savings from transport since 2000",savtracum,Greece,GR,2004,Mtoe,0.74,
"Energy savings from transport since 2000",savtracum,Greece,GR,2005,Mtoe,0.8,
"Energy savings from transport since 2000",savtracum,Greece,GR,2006,Mtoe,0.97,
"Energy savings from transport since 2000",savtracum,Greece,GR,2007,Mtoe,0.99,
"Energy savings from transport since 2000",savtracum,Greece,GR,2008,Mtoe,1.32,
"Energy savings from transport since 2000",savtracum,Greece,GR,2009,Mtoe,1.49,
"Energy savings from transport since 2000",savtracum,Greece,GR,2010,Mtoe,1.76,
"Energy savings from transport since 2000",savtracum,Greece,GR,2011,Mtoe,1.96,
"Energy savings from transport since 2000",savtracum,Greece,GR,2012,Mtoe,2.52,
"Energy savings from transport since 2000",savtracum,Greece,GR,2013,Mtoe,2.59,
"Energy savings from transport since 2000",savtracum,Greece,GR,2014,Mtoe,2.74,
"Energy savings from transport since 2000",savtracum,Greece,GR,2015,Mtoe,2.87,
"Energy savings from transport since 2000",savtracum,Greece,GR,2016,Mtoe,2.92,
"Energy savings from transport since 2000",savtracum,Greece,GR,2017,Mtoe,3.06,
"Energy savings from transport since 2000",savtracum,Greece,GR,2018,Mtoe,3.13,
"Energy savings from transport since 2000",savtracum,Greece,GR,2019,Mtoe,3.23,
"Energy savings from transport since 2000",savtracum,Greece,GR,2020,Mtoe,3.39,
"Energy savings from transport since 2000",savtracum,Greece,GR,2021,Mtoe,3.42,
"Energy savings from transport since 2000",savtracum,Greece,GR,2022,Mtoe,3.43,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2000,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2001,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2002,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2003,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2004,Mtoe,0.01,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2005,Mtoe,0.02,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2006,Mtoe,0.02,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2007,Mtoe,0.09,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2008,Mtoe,0.09,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2009,Mtoe,0.09,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2010,Mtoe,0.09,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2011,Mtoe,0.09,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2012,Mtoe,0.11,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2013,Mtoe,0.16,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2014,Mtoe,0.16,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2015,Mtoe,0.16,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2016,Mtoe,0.16,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2017,Mtoe,0.18,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2018,Mtoe,0.18,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2019,Mtoe,0.18,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2020,Mtoe,0.18,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2021,Mtoe,0.19,
"Energy savings from transport since 2000",savtracum,Hungary,HU,2022,Mtoe,0.21,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2000,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2001,Mtoe,0.01,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2002,Mtoe,0.04,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2003,Mtoe,0.09,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2004,Mtoe,0.15,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2005,Mtoe,0.16,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2006,Mtoe,0.19,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2007,Mtoe,0.19,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2008,Mtoe,0.19,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2009,Mtoe,0.22,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2010,Mtoe,0.23,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2011,Mtoe,0.23,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2012,Mtoe,0.23,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2013,Mtoe,0.24,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2014,Mtoe,0.24,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2015,Mtoe,0.26,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2016,Mtoe,0.42,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2017,Mtoe,0.53,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2018,Mtoe,0.57,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2019,Mtoe,0.61,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2020,Mtoe,0.77,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2021,Mtoe,0.77,
"Energy savings from transport since 2000",savtracum,Ireland,IE,2022,Mtoe,0.83,
"Energy savings from transport since 2000",savtracum,Italy,IT,2000,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Italy,IT,2001,Mtoe,0.07,
"Energy savings from transport since 2000",savtracum,Italy,IT,2002,Mtoe,0.24,
"Energy savings from transport since 2000",savtracum,Italy,IT,2003,Mtoe,0.61,
"Energy savings from transport since 2000",savtracum,Italy,IT,2004,Mtoe,0.9,
"Energy savings from transport since 2000",savtracum,Italy,IT,2005,Mtoe,0.94,
"Energy savings from transport since 2000",savtracum,Italy,IT,2006,Mtoe,0.97,
"Energy savings from transport since 2000",savtracum,Italy,IT,2007,Mtoe,1.01,
"Energy savings from transport since 2000",savtracum,Italy,IT,2008,Mtoe,1.52,
"Energy savings from transport since 2000",savtracum,Italy,IT,2009,Mtoe,3.06,
"Energy savings from transport since 2000",savtracum,Italy,IT,2010,Mtoe,3.08,
"Energy savings from transport since 2000",savtracum,Italy,IT,2011,Mtoe,3.13,
"Energy savings from transport since 2000",savtracum,Italy,IT,2012,Mtoe,3.15,
"Energy savings from transport since 2000",savtracum,Italy,IT,2013,Mtoe,3.15,
"Energy savings from transport since 2000",savtracum,Italy,IT,2014,Mtoe,3.21,
"Energy savings from transport since 2000",savtracum,Italy,IT,2015,Mtoe,4.49,
"Energy savings from transport since 2000",savtracum,Italy,IT,2016,Mtoe,5.9,
"Energy savings from transport since 2000",savtracum,Italy,IT,2017,Mtoe,8.6,
"Energy savings from transport since 2000",savtracum,Italy,IT,2018,Mtoe,8.6,
"Energy savings from transport since 2000",savtracum,Italy,IT,2019,Mtoe,8.6,
"Energy savings from transport since 2000",savtracum,Italy,IT,2020,Mtoe,8.97,
"Energy savings from transport since 2000",savtracum,Italy,IT,2021,Mtoe,9.06,
"Energy savings from transport since 2000",savtracum,Italy,IT,2022,Mtoe,9.34,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2000,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2001,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2002,Mtoe,0.01,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2003,Mtoe,0.03,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2004,Mtoe,0.05,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2005,Mtoe,0.09,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2006,Mtoe,0.09,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2007,Mtoe,0.09,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2008,Mtoe,0.09,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2009,Mtoe,0.09,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2010,Mtoe,0.1,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2011,Mtoe,0.17,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2012,Mtoe,0.2,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2013,Mtoe,0.23,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2014,Mtoe,0.23,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2015,Mtoe,0.23,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2016,Mtoe,0.23,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2017,Mtoe,0.23,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2018,Mtoe,0.24,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2019,Mtoe,0.26,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2020,Mtoe,0.3,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2021,Mtoe,0.3,
"Energy savings from transport since 2000",savtracum,Latvia,LV,2022,Mtoe,0.32,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2000,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2001,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2002,Mtoe,0.07,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2003,Mtoe,0.13,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2004,Mtoe,0.18,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2005,Mtoe,0.24,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2006,Mtoe,0.32,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2007,Mtoe,0.35,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2008,Mtoe,0.35,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2009,Mtoe,0.36,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2010,Mtoe,0.37,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2011,Mtoe,0.37,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2012,Mtoe,0.39,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2013,Mtoe,0.48,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2014,Mtoe,0.48,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2015,Mtoe,0.48,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2016,Mtoe,0.48,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2017,Mtoe,0.49,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2018,Mtoe,0.49,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2019,Mtoe,0.49,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2020,Mtoe,0.49,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2021,Mtoe,0.49,
"Energy savings from transport since 2000",savtracum,Lithuania,LT,2022,Mtoe,0.51,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2000,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2001,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2002,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2003,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2004,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2005,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2006,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2007,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2008,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2009,Mtoe,0.01,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2010,Mtoe,0.01,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2011,Mtoe,0.01,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2012,Mtoe,0.01,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2013,Mtoe,0.01,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2014,Mtoe,0.02,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2015,Mtoe,0.02,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2016,Mtoe,0.02,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2017,Mtoe,0.02,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2018,Mtoe,0.02,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2019,Mtoe,0.03,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2020,Mtoe,0.03,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2021,Mtoe,0.03,
"Energy savings from transport since 2000",savtracum,Luxembourg,LU,2022,Mtoe,0.04,
"Energy savings from transport since 2000",savtracum,Malta,MT,2000,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2001,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2002,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2003,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2004,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2005,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2006,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2007,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2008,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2009,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2010,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2011,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2012,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2013,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2014,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2015,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2016,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2017,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2018,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2019,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2020,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2021,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Malta,MT,2022,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2000,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2001,Mtoe,0.07,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2002,Mtoe,0.07,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2003,Mtoe,0.08,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2004,Mtoe,0.3,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2005,Mtoe,0.32,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2006,Mtoe,0.33,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2007,Mtoe,0.36,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2008,Mtoe,0.36,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2009,Mtoe,0.36,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2010,Mtoe,0.36,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2011,Mtoe,0.36,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2012,Mtoe,0.36,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2013,Mtoe,0.46,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2014,Mtoe,0.5,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2015,Mtoe,0.5,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2016,Mtoe,0.51,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2017,Mtoe,0.51,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2018,Mtoe,0.51,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2019,Mtoe,0.51,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2020,Mtoe,0.56,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2021,Mtoe,0.56,
"Energy savings from transport since 2000",savtracum,Netherlands,NL,2022,Mtoe,0.73,
"Energy savings from transport since 2000",savtracum,Poland,PL,2000,Mtoe,0,
"Energy savings from transport since 2000",savtracum,Poland,PL,2001,Mtoe,0.05,
"Energy savings from transport since 2000",savtracum,Poland,PL,2002,Mtoe,0.41,
"Energy savings from transport since 2000",savtracum,Poland,PL,2003,Mtoe,0.42,
"Energy savings from transport since 2000",savtracum,Poland,PL,2004,Mtoe,0.61,
"Energy savings from transport since 2000",savtracum,Poland,PL,2005,Mtoe,0.63,
